"","district_code","objectid","district_name","6_14_yrs_out_of_school","6_14_yrs_in_private_school","std_1_2_who_can_read_letters_word_more","std_1_2_who_can_recognize_no.s_or_more","std_3_5_who_can_do_subtraction_or_more","std_3_5_who_can_do_read_std1_texts_or_more","single_classroom_primary_schl","single_teacher_primary_schl","primary_school_with_girls_toilet","primary_school_with_boys_toilet","primary_school_with_Drinking_water_facility","gov_primary_school_providing_midDay_meal","gov_primary_school_with_school_managment_committee","TransitionRate_primary_to_UpperPrimary","Retension_Rate_primaryLevel","pupil_teacher_ratio_at_primary_level","pupil_teacher_ratio_at_upper_primary_level","sc_enrollments_in_primary_school","sc_girls_enrollments_in_primary_school","st_enrollment_in_primary_school","st_girls_enrollment_in_primary_school","year","globalid","st_areashape","st_lengthshape","Table.Name","State.Code","Area.Name","Total..Rural..Urban","Age.group","Total.Population...Persons","Total.Population...Males","Total.Population...Females","Educational.level...Graduate.and.above...Persons","Educational.level...Graduate.and.above...Males","Educational.level...Graduate.and.above...Females","Educational.level...Graduate.degree.other.than.technical.degree...Persons","Educational.level...Graduate.degree.other.than.technical.degree...Males","Educational.level...Graduate.degree.other.than.technical.degree...Females","Educational.level...Post.graduate.degree.other.than.technical.degree...Persons","Educational.level...Post.graduate.degree.other.than.technical.degree...Males","Educational.level...Post.graduate.degree.other.than.technical.degree...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Engineering.and.technology...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Engineering.and.technology...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Engineering.and.technology...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Medicine...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Medicine...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Medicine...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Agriculture.and.dairying...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Agriculture.and.dairying...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Agriculture.and.dairying...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Veterinary...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Veterinary...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Veterinary...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Teaching...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Teaching...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Teaching...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Others...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Others...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Others...Females"
"498",366,22,"Gumla",7.6,20.5,59.6,68.9,33.1,26.8,2.3,12,65.39,66,85.3,98.7,94.7,74.6,37.5,29,36,5.7,50,73,49.5,"2012-13","{33A65C21-3C97-466B-B0A0-F992E0687CF4}",6007087087.36147,517187.657165713,"C2808STA",20,"District - Gumla","Total","20-24",53554,26377,27177,2184,1065,1119,1982,979,1003,122,47,75,46,29,17,7,1,6,0,0,0,0,0,0,27,9,18,0,0,0
"499",366,22,"Gumla",7.6,20.5,59.6,68.9,33.1,26.8,2.3,12,65.39,66,85.3,98.7,94.7,74.6,37.5,29,36,5.7,50,73,49.5,"2012-13","{33A65C21-3C97-466B-B0A0-F992E0687CF4}",6007087087.36147,517187.657165713,"C2808STA",20,"District - Gumla","Rural","25-29",45995,22625,23370,2312,1125,1187,1963,1006,957,249,84,165,13,10,3,5,3,2,1,0,1,0,0,0,81,22,59,0,0,0
"500",366,22,"Gumla",7.6,20.5,59.6,68.9,33.1,26.8,2.3,12,65.39,66,85.3,98.7,94.7,74.6,37.5,29,36,5.7,50,73,49.5,"2012-13","{33A65C21-3C97-466B-B0A0-F992E0687CF4}",6007087087.36147,517187.657165713,"C2808STA",20,"District - Gumla","Rural","35-59",154914,77090,77824,5444,4060,1384,4679,3622,1057,451,300,151,20,13,7,15,11,4,0,0,0,3,3,0,276,111,165,0,0,0
"501",366,22,"Gumla",7.6,20.5,59.6,68.9,33.1,26.8,2.3,12,65.39,66,85.3,98.7,94.7,74.6,37.5,29,36,5.7,50,73,49.5,"2012-13","{33A65C21-3C97-466B-B0A0-F992E0687CF4}",6007087087.36147,517187.657165713,"C2808STA",20,"District - Gumla","Rural","60+",57410,27907,29503,590,463,127,445,369,76,46,30,16,4,2,2,4,2,2,1,0,1,0,0,0,90,60,30,0,0,0
"502",366,22,"Gumla",7.6,20.5,59.6,68.9,33.1,26.8,2.3,12,65.39,66,85.3,98.7,94.7,74.6,37.5,29,36,5.7,50,73,49.5,"2012-13","{33A65C21-3C97-466B-B0A0-F992E0687CF4}",6007087087.36147,517187.657165713,"C2808STA",20,"District - Gumla","Rural","20-24",51360,25306,26054,1819,898,921,1673,834,839,97,40,57,26,16,10,1,1,0,0,0,0,0,0,0,22,7,15,0,0,0
"503",366,22,"Gumla",7.6,20.5,59.6,68.9,33.1,26.8,2.3,12,65.39,66,85.3,98.7,94.7,74.6,37.5,29,36,5.7,50,73,49.5,"2012-13","{33A65C21-3C97-466B-B0A0-F992E0687CF4}",6007087087.36147,517187.657165713,"C2808STA",20,"District - Gumla","Total","Total",432135,213530,218605,14555,9074,5481,12271,8000,4271,1400,706,694,123,72,51,44,25,19,5,1,4,4,3,1,708,267,441,0,0,0
"504",366,22,"Gumla",7.6,20.5,59.6,68.9,33.1,26.8,2.3,12,65.39,66,85.3,98.7,94.7,74.6,37.5,29,36,5.7,50,73,49.5,"2012-13","{33A65C21-3C97-466B-B0A0-F992E0687CF4}",6007087087.36147,517187.657165713,"C2808STA",20,"District - Gumla","Total","15-19",69299,35133,34166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Urban","30-34",1314,612,702,273,130,143,208,107,101,45,20,25,1,1,0,0,0,0,0,0,0,0,0,0,19,2,17,0,0,0
"506",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Rural","20-24",32070,15874,16196,788,342,446,721,329,392,46,7,39,7,5,2,1,0,1,0,0,0,0,0,0,13,1,12,0,0,0
"507",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Urban","35-59",4873,2349,2524,952,546,406,704,426,278,154,92,62,8,5,3,5,4,1,0,0,0,0,0,0,81,19,62,0,0,0
"508",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Urban","60+",1372,607,765,145,100,45,99,75,24,20,12,8,1,1,0,4,2,2,0,0,0,0,0,0,21,10,11,0,0,0
"509",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Total","35-59",107048,53575,53473,3895,2609,1286,3205,2252,953,381,230,151,20,17,3,13,10,3,0,0,0,0,0,0,276,100,176,0,0,0
"510",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Total","60+",38382,17818,20564,501,392,109,371,300,71,43,32,11,2,2,0,4,2,2,0,0,0,0,0,0,81,56,25,0,0,0
"511",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Total","Age not stated",255,139,116,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Rural","Total",264859,131255,133604,6194,3749,2445,5267,3311,1956,520,252,268,32,24,8,14,8,6,0,0,0,1,1,0,360,153,207,0,0,0
"513",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Urban","Age not stated",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Rural","15-19",38288,19395,18893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Rural","25-29",29112,14701,14411,1187,542,645,994,480,514,131,44,87,7,5,2,3,0,3,0,0,0,1,1,0,51,12,39,0,0,0
"516",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Rural","30-34",25951,12710,13241,917,510,407,776,451,325,93,43,50,5,1,4,2,2,0,0,0,0,0,0,0,41,13,28,0,0,0
"517",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Total","Total",278487,137673,140814,8105,4747,3358,6678,4099,2579,832,401,431,60,44,16,26,15,11,0,0,0,1,1,0,508,187,321,0,0,0
"518",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Total","15-19",40831,20548,20283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Total","20-24",33984,16793,17191,1000,434,566,901,407,494,63,13,50,17,12,5,2,1,1,0,0,0,0,0,0,17,1,16,0,0,0
"520",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Total","25-29",30722,15478,15244,1516,672,844,1214,582,632,207,63,144,15,11,4,5,0,5,0,0,0,1,1,0,74,15,59,0,0,0
"521",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Total","30-34",27265,13322,13943,1190,640,550,984,558,426,138,63,75,6,2,4,2,2,0,0,0,0,0,0,0,60,15,45,0,0,0
"522",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Urban","20-24",1914,919,995,212,92,120,180,78,102,17,6,11,10,7,3,1,1,0,0,0,0,0,0,0,4,0,4,0,0,0
"523",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Urban","25-29",1610,777,833,329,130,199,220,102,118,76,19,57,8,6,2,2,0,2,0,0,0,0,0,0,23,3,20,0,0,0
"524",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Rural","Age not stated",253,138,115,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Urban","Total",13628,6418,7210,1911,998,913,1411,788,623,312,149,163,28,20,8,12,7,5,0,0,0,0,0,0,148,34,114,0,0,0
"526",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Rural","35-59",102175,51226,50949,2943,2063,880,2501,1826,675,227,138,89,12,12,0,8,6,2,0,0,0,0,0,0,195,81,114,0,0,0
"527",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Rural","60+",37010,17211,19799,356,292,64,272,225,47,23,20,3,1,1,0,0,0,0,0,0,0,0,0,0,60,46,14,0,0,0
"528",367,3,"Simdega",3.5,26.7,64.4,72.7,57,45,1.5,22.5,73.65,64,86.5,95.2,83.4,78.9,34.1,30,38,9.8,49.3,73.2,49,"2012-13","{09BAF1ED-CBDA-4C75-A374-35508FAAAAF8}",4393976906.15055,391751.4126744,"C2808STA",20,"District - Simdega","Urban","15-19",2543,1153,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Rural","35-59",211634,104764,106870,4345,3439,906,3794,3088,706,390,254,136,27,27,0,16,10,6,4,3,1,0,0,0,114,57,57,0,0,0
"530",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Rural","20-24",79852,37490,42362,1465,770,695,1266,675,591,130,45,85,52,41,11,6,4,2,0,0,0,0,0,0,11,5,6,0,0,0
"531",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Rural","25-29",71625,35834,35791,1921,1089,832,1486,918,568,324,102,222,53,43,10,11,6,5,1,0,1,0,0,0,46,20,26,0,0,0
"532",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Rural","Total",567579,277155,290424,9570,6545,3025,8050,5752,2298,1067,513,554,154,131,23,45,26,19,7,3,4,0,0,0,247,120,127,0,0,0
"533",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Urban","35-59",14104,7144,6960,1776,1178,598,1355,982,373,257,128,129,29,23,6,31,19,12,2,2,0,2,2,0,100,22,78,0,0,0
"534",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Rural","15-19",92987,47061,45926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Total","Total",606238,296245,309993,13419,8684,4735,10889,7496,3393,1706,748,958,281,214,67,94,53,41,13,8,5,2,2,0,434,163,271,0,0,0
"536",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Rural","30-34",58895,28781,30114,1334,803,531,1100,705,395,171,67,104,17,15,2,9,5,4,2,0,2,0,0,0,35,11,24,0,0,0
"537",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Total","Age not stated",268,144,124,5,4,1,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Rural","60+",52341,23093,29248,501,441,60,401,364,37,51,44,7,5,5,0,3,1,2,0,0,0,0,0,0,41,27,14,0,0,0
"539",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Urban","Age not stated",23,12,11,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Total","60+",54992,24253,30739,709,600,109,555,494,61,81,61,20,6,6,0,6,3,3,0,0,0,0,0,0,61,36,25,0,0,0
"541",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Total","20-24",85995,40428,45567,2056,986,1070,1716,842,874,208,64,144,93,65,28,12,6,6,2,1,1,0,0,0,25,8,17,0,0,0
"542",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Total","25-29",76573,38278,38295,2666,1400,1266,1992,1164,828,488,136,352,90,64,26,17,9,8,2,1,1,0,0,0,77,26,51,0,0,0
"543",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Urban","60+",2651,1160,1491,208,159,49,154,130,24,30,17,13,1,1,0,3,2,1,0,0,0,0,0,0,20,9,11,0,0,0
"544",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Total","15-19",99631,50390,49241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"545",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Urban","25-29",4948,2444,2504,745,311,434,506,246,260,164,34,130,37,21,16,6,3,3,1,1,0,0,0,0,31,6,25,0,0,0
"546",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Urban","30-34",4146,2063,2083,528,274,254,373,218,155,110,37,73,19,14,5,3,1,2,1,1,0,0,0,0,22,3,19,0,0,0
"547",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Total","30-34",63041,30844,32197,1862,1077,785,1473,923,550,281,104,177,36,29,7,12,6,6,3,1,2,0,0,0,57,14,43,0,0,0
"548",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Total","35-59",225738,111908,113830,6121,4617,1504,5149,4070,1079,647,382,265,56,50,6,47,29,18,6,5,1,2,2,0,214,79,135,0,0,0
"549",368,6,"Pashchimi Singhbhum",5.9,7.6,37.9,53.1,25.1,18.4,1.2,34.5,48.33,70,83,98.2,91.6,72.9,43.2,38,47,4.6,47.1,73.3,47.8,"2012-13","{2AF8DED9-DBA1-4F4B-B72C-C04D29DF0AFA}",8480646643.80105,548333.583161683,"C2808STA",20,"District - Pashchimi Singhbhum","Urban","20-24",6143,2938,3205,591,216,375,450,167,283,78,19,59,41,24,17,6,2,4,2,1,1,0,0,0,14,3,11,0,0,0
